"Fecha,""Fecha corte"",""Año"",""Mes"",""Departamento"",""Cod. Depto"",""Producto"",""Descripcion Partida4 Dig"",""Descripcion Partida4 Dig 1"",""Partida"",""Tradición producto"",""Exportaciones en valor (USD FOB)"",""Exportaciones en volumen (toneladas)"""
"2021 Dec 03 12:00:00 AM,""2018 Jan 31 12:00:00 AM"",""2,018"",""Enero"",""Antioquia"",""5"",""Fresas"",""2008-Frutas y otros frutos y demás partes comestibles de plantas, preparados o conservados de otro m"",""Fresas (frutillas) preparadas o conservadas de otro modo, incluso con adición de azúcar u otro edulcorante o alcohol."",""2,008,800,000"",""No tradicional"",""34"",""13"""
"2021 Dec 03 12:00:00 AM,""2018 Jan 31 12:00:00 AM"",""2,018"",""Enero"",""Bogotá"",""11"",""Fresas"",""0810-Las demás u otros frutos, frescos."",""Fresas (frutillas), frescas."",""810,100,000"",""No tradicional"",""48"",""14"""
"2021 Dec 03 12:00:00 AM,""2018 Jan 31 12:00:00 AM"",""2,018"",""Enero"",""Bogotá"",""11"",""Fresas"",""0811-Frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adición de"",""Fresas (frutillas) sin cocer o cocidas en agua o vapor, congelados con adición de azúcar u otro edulcorante."",""811,101,000"",""No tradicional"",""0"",""0"""
"2021 Dec 03 12:00:00 AM,""2018 Jan 31 12:00:00 AM"",""2,018"",""Enero"",""Bogotá"",""11"",""Fresas"",""0811-Frutas y otros frutos, sin cocer o cocidos en agua o vapor, congelados, incluso con adición de"",""Las demás fresas (frutillas), sin cocer o cocidas con agua o al vapor, congeladas."",""811,109,000"",""No tradicional"",""0"",""0"""
"2021 Dec 03 12:00:00 AM,""2018 Jan 31 12:00:00 AM"",""2,018"",""Enero"",""Bogotá"",""11"",""Fresas"",""2008-Frutas y otros frutos y demás partes comestibles de plantas, preparados o conservados de otro m"",""Fresas (frutillas) preparadas o conservadas de otro modo, incluso con adición de azúcar u otro edulcorante o alcohol."",""2,008,800,000"",""No tradicional"",""0"",""0"""
"2021 Dec 03 12:00:00 AM,""2018 Jan 31 12:00:00 AM"",""2,018"",""Enero"",""Caldas"",""17"",""Fresas"",""2008-Frutas y otros frutos y demás partes comestibles de plantas, preparados o conservados de otro m"",""Fresas (frutillas) preparadas o conservadas de otro modo, incluso con adición de azúcar u otro edulcorante o alcohol."",""2,008,800,000"",""No tradicional"",""8"",""3"""
"2021 Dec 03 12:00:00 AM,""2018 Jan 31 12:00:00 AM"",""2,018"",""Enero"",""Cundinamarca"",""25"",""Fresas"",""2008-Frutas y otros frutos y demás partes comestibles de plantas, preparados o conservados de otro m"",""Fresas (frutillas) preparadas o conservadas de otro modo, incluso con adición de azúcar u otro edulcorante o alcohol."",""2,008,800,000"",""No tradicional"",""6"",""0"""
"2021 Dec 03 12:00:00 AM,""2018 Jan 31 12:00:00 AM"",""2,018"",""Enero"",""La Guajira"",""44"",""Fresas"",""2008-Frutas y otros frutos y demás partes comestibles de plantas, preparados o conservados de otro m"",""Fresas (frutillas) preparadas o conservadas de otro modo, incluso con adición de azúcar u otro edulcorante o alcohol."",""2,008,800,000"",""No tradicional"",""0"",""0"""
"2021 Dec 03 12:00:00 AM,""2018 Jan 31 12:00:00 AM"",""2,018"",""Enero"",""Valle del Cauca"",""76"",""Fresas"",""2008-Frutas y otros frutos y demás partes comestibles de plantas, preparados o conservados de otro m"",""Fresas (frutillas) preparadas o conservadas de otro modo, incluso con adición de azúcar u otro edulcorante o alcohol."",""2,008,800,000"",""No tradicional"",""0"",""0"""
"2021 Dec 03 12:00:00 AM,""2018 Feb 28 12:00:00 AM"",""2,018"",""Febrero"",""Antioquia"",""5"",""Fresas"",""2008-Frutas y otros frutos y demás partes comestibles de plantas, preparados o conservados de otro m"",""Fresas (frutillas) preparadas o conservadas de otro modo, incluso con adición de azúcar u otro edulcorante o alcohol."",""2,008,800,000"",""No tradicional"",""15"",""6"""
